game_pk,game_date,season,home_team,away_team,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,game_start_utc
531646,2018-09-16,2018,SD,TEX,7,3,10,4,15,8,16,283,83.9,5,50,0.1,0.25,2018-09-16T20:10:00Z
531647,2018-09-16,2018,NYY,TOR,2,3,5,1,18,4,13,270,80.4,3,48,0.0625,0.0769,2018-09-16T17:05:00Z
531648,2018-09-16,2018,ATL,WSH,4,6,10,4,11,7,19,311,84.3,3,61,0.0492,0.2105,2018-09-16T17:35:00Z
531649,2018-09-17,2018,AZ,CHC,1,5,6,3,18,2,12,261,84.9,4,48,0.0833,0.25,2018-09-18T01:40:00Z
531650,2018-09-17,2018,MIL,CIN,8,0,8,2,14,4,19,283,85.8,3,55,0.0545,0.1053,2018-09-17T23:40:00Z
531651,2018-09-17,2018,LAD,COL,8,2,10,3,14,8,17,297,84.5,2,50,0.04,0.1765,2018-09-18T02:10:00Z
531652,2018-09-17,2018,PIT,KC,7,6,13,1,13,3,26,283,84.5,3,66,0.0455,0.0385,2018-09-17T23:05:00Z
531653,2018-09-17,2018,DET,MIN,1,6,7,2,12,7,14,296,84.6,1,54,0.0185,0.1429,2018-09-17T23:10:00Z
531654,2018-09-17,2018,PHI,NYM,4,9,13,1,15,5,19,286,83.4,1,54,0.0185,0.0526,2018-09-17T23:05:00Z
531655,2018-09-17,2018,SD,SF,2,4,6,3,15,4,17,254,82.8,4,53,0.0755,0.1765,2018-09-18T02:10:00Z
531656,2018-09-17,2018,HOU,SEA,1,4,5,1,15,11,12,289,82.9,2,47,0.0426,0.0833,2018-09-18T00:10:00Z
531657,2018-09-17,2018,ATL,STL,6,11,17,5,18,12,20,368,84.0,7,56,0.125,0.25,2018-09-17T23:35:00Z
531658,2018-09-17,2018,TEX,TB,0,3,3,1,17,7,10,266,84.3,1,44,0.0227,0.1,2018-09-18T00:05:00Z
531659,2018-09-17,2018,BAL,TOR,0,5,5,3,19,1,9,239,82.5,3,43,0.0698,0.3333,2018-09-17T23:05:00Z
531660,2018-09-17,2018,MIA,WSH,8,5,13,3,20,8,16,314,83.4,6,47,0.1277,0.1875,2018-09-17T23:10:00Z
531661,2018-09-18,2018,NYY,BOS,3,2,5,1,14,8,8,278,83.3,3,45,0.0667,0.125,2018-09-18T23:05:00Z
531662,2018-09-18,2018,AZ,CHC,1,9,10,3,26,3,16,304,81.0,3,46,0.0652,0.1875,2018-09-19T01:40:00Z
531663,2018-09-18,2018,CLE,CWS,5,3,8,3,16,6,16,225,85.3,2,49,0.0408,0.1875,2018-09-18T23:10:00Z
531664,2018-09-18,2018,MIL,CIN,1,3,4,1,21,4,12,264,82.7,1,43,0.0233,0.0833,2018-09-18T23:40:00Z
531665,2018-09-18,2018,LAD,COL,3,2,5,2,16,9,10,274,85.0,4,51,0.0784,0.2,2018-09-19T02:10:00Z
531666,2018-09-18,2018,PIT,KC,2,1,3,1,21,6,16,333,84.6,3,56,0.0536,0.0625,2018-09-18T23:05:00Z
531667,2018-09-18,2018,ATH,LAA,7,9,16,2,18,11,16,337,82.0,2,50,0.04,0.125,2018-09-19T02:05:00Z
531668,2018-09-18,2018,DET,MIN,3,5,8,1,20,5,16,299,83.9,4,49,0.0816,0.0625,2018-09-18T23:10:00Z
531669,2018-09-18,2018,PHI,NYM,5,2,7,2,24,10,13,313,82.4,1,39,0.0256,0.1538,2018-09-18T23:05:00Z
531670,2018-09-18,2018,SD,SF,4,5,9,2,26,7,18,312,81.6,1,45,0.0222,0.1111,2018-09-19T02:10:00Z
531671,2018-09-18,2018,HOU,SEA,7,0,7,1,13,6,13,262,83.6,1,51,0.0196,0.0769,2018-09-19T00:10:00Z
531672,2018-09-18,2018,ATL,STL,1,8,9,2,26,8,18,338,84.9,4,46,0.087,0.1111,2018-09-18T23:35:00Z
531673,2018-09-18,2018,TEX,TB,0,4,4,1,15,5,19,302,83.4,1,54,0.0185,0.0526,2018-09-19T00:05:00Z
531674,2018-09-18,2018,BAL,TOR,4,6,10,1,11,5,15,272,82.0,1,55,0.0182,0.0667,2018-09-18T23:05:00Z
531675,2018-09-18,2018,MIA,WSH,2,4,6,1,22,12,15,307,82.7,1,45,0.0222,0.0667,2018-09-18T23:10:00Z
531676,2018-09-19,2018,NYY,BOS,10,1,11,3,11,6,20,289,86.0,1,60,0.0167,0.15,2018-09-19T23:05:00Z
531677,2018-09-19,2018,AZ,CHC,9,0,9,3,16,4,13,240,87.1,4,47,0.0851,0.2308,2018-09-20T01:40:00Z
531678,2018-09-19,2018,CLE,CWS,4,1,5,2,21,6,10,298,82.3,2,45,0.0444,0.2,2018-09-19T23:10:00Z
531679,2018-09-19,2018,MIL,CIN,7,0,7,2,16,7,9,278,80.8,3,43,0.0698,0.2222,2018-09-19T23:40:00Z
531680,2018-09-19,2018,LAD,COL,5,2,7,2,21,4,9,259,79.7,2,40,0.05,0.2222,2018-09-20T02:10:00Z
531681,2018-09-19,2018,PIT,KC,2,1,3,2,16,2,15,222,84.7,3,46,0.0652,0.1333,2018-09-19T23:05:00Z
531682,2018-09-19,2018,ATH,LAA,10,0,10,1,11,3,14,244,85.3,1,55,0.0182,0.0714,2018-09-20T02:05:00Z
531683,2018-09-19,2018,DET,MIN,2,8,10,0,12,4,15,288,82.4,2,55,0.0364,0.0,2018-09-19T17:10:00Z
531684,2018-09-19,2018,PHI,NYM,4,0,4,2,19,8,13,294,80.4,2,45,0.0444,0.1538,2018-09-19T22:05:00Z
531685,2018-09-19,2018,SD,SF,8,4,12,3,16,5,18,295,84.9,4,52,0.0769,0.1667,2018-09-20T01:10:00Z
531686,2018-09-19,2018,HOU,SEA,0,9,9,3,9,5,16,277,85.0,2,59,0.0339,0.1875,2018-09-20T00:10:00Z
531687,2018-09-19,2018,ATL,STL,7,3,10,3,20,10,15,293,83.7,4,44,0.0909,0.2,2018-09-19T16:10:00Z
531688,2018-09-19,2018,TEX,TB,3,9,12,3,20,7,23,283,81.7,4,53,0.0755,0.1304,2018-09-19T18:05:00Z
531689,2018-09-19,2018,BAL,TOR,2,1,3,2,14,3,10,262,81.2,2,47,0.0426,0.2,2018-09-19T23:05:00Z
531690,2018-09-20,2018,NYY,BOS,6,11,17,5,21,11,20,353,82.7,5,51,0.098,0.25,2018-09-20T23:05:00Z
531691,2018-09-20,2018,CLE,CWS,4,5,9,3,18,13,20,398,82.2,1,65,0.0154,0.15,2018-09-20T23:10:00Z
531692,2018-09-20,2018,MIA,CIN,2,4,6,1,13,9,15,271,84.0,3,52,0.0577,0.0667,2018-09-20T23:10:00Z
531693,2018-09-20,2018,DET,KC,11,8,19,7,12,5,26,318,84.8,7,67,0.1045,0.2692,2018-09-20T23:10:00Z
531694,2018-09-20,2018,ATH,LAA,21,3,24,5,16,10,27,323,86.5,5,60,0.0833,0.1852,2018-09-20T19:35:00Z
531695,2018-09-20,2018,WSH,NYM,4,5,9,3,33,11,19,382,80.4,4,56,0.0714,0.1579,2018-09-20T23:05:00Z
531696,2018-09-20,2018,ATL,PHI,8,3,11,0,17,8,16,297,86.0,0,47,0.0,0.0,2018-09-20T23:35:00Z
531697,2018-09-20,2018,TOR,TB,9,8,17,4,16,6,22,294,81.4,4,59,0.0678,0.1818,2018-09-20T23:07:00Z
531698,2018-09-21,2018,NYY,BAL,10,8,18,5,15,10,23,333,84.6,5,57,0.0877,0.2174,2018-09-21T23:05:00Z
531699,2018-09-21,2018,CLE,BOS,5,7,12,5,16,7,22,330,82.8,5,56,0.0893,0.2273,2018-09-21T23:10:00Z
531700,2018-09-21,2018,CWS,CHC,10,4,14,3,18,3,28,322,81.8,3,59,0.0508,0.1071,2018-09-21T20:10:00Z
531701,2018-09-21,2018,MIA,CIN,1,0,1,0,17,2,10,264,82.7,0,49,0.0,0.0,2018-09-21T23:10:00Z
531702,2018-09-21,2018,AZ,COL,2,6,8,1,19,4,16,258,82.7,1,49,0.0204,0.0625,2018-09-22T01:40:00Z
531703,2018-09-21,2018,DET,KC,3,4,7,1,14,3,18,261,81.4,2,57,0.0351,0.0556,2018-09-21T23:10:00Z
531704,2018-09-21,2018,HOU,LAA,11,3,14,4,22,5,17,270,82.2,3,47,0.0638,0.2353,2018-09-22T00:10:00Z
531705,2018-09-21,2018,PIT,MIL,3,8,11,6,12,7,17,293,86.0,4,56,0.0714,0.3529,2018-09-21T23:05:00Z
531706,2018-09-21,2018,ATH,MIN,7,6,13,4,21,8,16,330,82.4,8,51,0.1569,0.25,2018-09-22T02:05:00Z
531707,2018-09-21,2018,WSH,NYM,2,4,6,0,16,6,14,282,82.6,2,50,0.04,0.0,2018-09-21T23:05:00Z
531708,2018-09-21,2018,ATL,PHI,6,5,11,2,14,7,16,305,83.4,3,52,0.0577,0.125,2018-09-21T23:35:00Z
531709,2018-09-21,2018,LAD,SD,3,5,8,3,19,9,17,340,81.7,4,53,0.0755,0.1765,2018-09-22T02:10:00Z
531710,2018-09-21,2018,STL,SF,5,3,8,0,24,7,19,314,83.9,3,45,0.0667,0.0,2018-09-22T00:15:00Z
531711,2018-09-21,2018,TEX,SEA,8,3,11,2,6,6,18,232,84.3,2,47,0.0426,0.1111,2018-09-22T00:05:00Z
531712,2018-09-21,2018,TOR,TB,3,11,14,3,17,9,22,349,85.2,2,57,0.0351,0.1364,2018-09-21T23:07:00Z
531713,2018-09-22,2018,NYY,BAL,3,2,5,2,23,8,19,381,83.0,4,57,0.0702,0.1053,2018-09-22T20:05:00Z
531714,2018-09-22,2018,CLE,BOS,5,4,9,2,16,13,20,386,85.1,5,64,0.0781,0.1,2018-09-22T23:10:00Z
531715,2018-09-22,2018,CWS,CHC,3,8,11,2,16,6,17,315,82.1,2,56,0.0357,0.1176,2018-09-22T23:10:00Z
531716,2018-09-22,2018,MIA,CIN,5,1,6,2,12,2,13,225,80.9,3,52,0.0577,0.1538,2018-09-22T23:10:00Z
531717,2018-09-22,2018,AZ,COL,1,5,6,1,14,8,11,267,83.0,0,49,0.0,0.0909,2018-09-23T00:10:00Z
531718,2018-09-22,2018,DET,KC,5,4,9,3,15,3,17,276,83.8,3,52,0.0577,0.1765,2018-09-22T22:10:00Z
531719,2018-09-22,2018,HOU,LAA,10,5,15,2,22,8,19,337,79.7,2,47,0.0426,0.1053,2018-09-22T23:10:00Z
531720,2018-09-22,2018,PIT,MIL,3,0,3,0,18,4,15,281,82.2,1,43,0.0233,0.0,2018-09-22T23:05:00Z
531721,2018-09-22,2018,ATH,MIN,3,2,5,1,11,6,15,272,85.2,2,55,0.0364,0.0667,2018-09-23T01:05:00Z
531722,2018-09-22,2018,WSH,NYM,6,0,6,2,14,8,8,264,83.9,4,44,0.0909,0.25,2018-09-22T20:05:00Z
531723,2018-09-22,2018,ATL,PHI,5,3,8,0,12,10,10,254,84.2,0,47,0.0,0.0,2018-09-22T17:05:00Z
531724,2018-09-22,2018,LAD,SD,7,2,9,4,21,2,17,273,86.0,4,47,0.0851,0.2353,2018-09-23T01:10:00Z
531725,2018-09-22,2018,STL,SF,5,4,9,2,14,4,19,294,81.3,4,63,0.0635,0.1053,2018-09-22T17:05:00Z
531726,2018-09-22,2018,TEX,SEA,0,13,13,3,12,8,19,306,82.3,3,58,0.0517,0.1579,2018-09-23T00:05:00Z
531727,2018-09-22,2018,TOR,TB,5,2,7,3,18,7,17,268,85.9,1,47,0.0213,0.1765,2018-09-22T20:07:00Z
531728,2018-09-23,2018,NYY,BAL,3,6,9,3,20,6,16,321,82.4,5,49,0.102,0.1875,2018-09-23T17:05:00Z
531729,2018-09-23,2018,CLE,BOS,4,3,7,1,17,12,17,398,79.2,2,61,0.0328,0.0588,2018-09-23T23:05:00Z
531730,2018-09-23,2018,CWS,CHC,1,6,7,1,17,4,19,302,83.2,3,56,0.0536,0.0526,2018-09-23T18:10:00Z
531731,2018-09-23,2018,MIA,CIN,6,0,6,1,13,3,18,258,81.4,2,54,0.037,0.0556,2018-09-23T17:10:00Z
531732,2018-09-23,2018,AZ,COL,0,2,2,0,22,8,14,284,82.5,0,45,0.0,0.0,2018-09-23T20:10:00Z
531733,2018-09-23,2018,DET,KC,2,3,5,1,10,6,16,301,81.3,4,58,0.069,0.0625,2018-09-23T17:10:00Z
531734,2018-09-23,2018,HOU,LAA,6,2,8,2,18,6,16,284,82.0,3,47,0.0638,0.125,2018-09-23T18:10:00Z
531735,2018-09-23,2018,PIT,MIL,6,13,19,4,15,10,18,328,84.2,8,57,0.1404,0.2222,2018-09-23T17:35:00Z
531736,2018-09-23,2018,ATH,MIN,1,5,6,2,15,4,17,287,83.9,2,53,0.0377,0.1176,2018-09-23T20:05:00Z
531737,2018-09-23,2018,WSH,NYM,6,8,14,1,15,15,25,387,82.0,2,62,0.0323,0.04,2018-09-23T17:35:00Z
531738,2018-09-23,2018,ATL,PHI,2,1,3,2,13,4,10,246,81.7,5,47,0.1064,0.2,2018-09-23T17:35:00Z
531739,2018-09-23,2018,LAD,SD,14,0,14,3,24,4,21,307,84.8,5,49,0.102,0.1429,2018-09-23T20:10:00Z
531740,2018-09-23,2018,STL,SF,9,2,11,2,20,4,17,292,82.2,4,50,0.08,0.1176,2018-09-23T18:15:00Z
531741,2018-09-23,2018,TEX,SEA,6,1,7,1,13,3,18,268,83.6,4,54,0.0741,0.0556,2018-09-23T19:05:00Z
531742,2018-09-23,2018,TOR,TB,2,5,7,2,18,7,13,276,82.5,3,48,0.0625,0.1538,2018-09-23T17:07:00Z
531743,2018-09-24,2018,BOS,BAL,6,2,8,1,20,7,17,312,82.4,1,45,0.0222,0.0588,2018-09-24T23:10:00Z
531744,2018-09-24,2018,CWS,CLE,0,4,4,2,25,3,18,280,80.2,1,46,0.0217,0.1111,2018-09-25T00:10:00Z
531745,2018-09-24,2018,TOR,HOU,3,5,8,3,16,4,22,303,82.8,3,56,0.0536,0.1364,2018-09-24T23:07:00Z
531746,2018-09-24,2018,AZ,LAD,4,7,11,3,21,9,16,311,84.6,4,49,0.0816,0.1875,2018-09-25T01:40:00Z
531747,2018-09-24,2018,WSH,MIA,7,3,10,3,16,11,15,314,82.7,1,51,0.0196,0.2,2018-09-24T23:05:00Z
531748,2018-09-24,2018,STL,MIL,4,6,10,3,18,8,17,310,85.5,6,51,0.1176,0.1765,2018-09-25T00:15:00Z
531749,2018-09-24,2018,TB,NYY,1,4,5,1,21,9,10,314,80.7,3,42,0.0714,0.1,2018-09-24T23:10:00Z
531750,2018-09-24,2018,SEA,ATH,3,7,10,6,19,4,16,296,84.8,5,50,0.1,0.375,2018-09-25T02:10:00Z
531751,2018-09-24,2018,COL,PHI,10,1,11,2,17,11,18,285,85.5,1,48,0.0208,0.1111,2018-09-25T00:40:00Z
531752,2018-09-24,2018,CHC,PIT,1,5,6,3,16,8,14,286,81.7,2,51,0.0392,0.2143,2018-09-25T00:05:00Z
531753,2018-09-24,2018,SF,SD,0,5,5,1,14,5,19,268,85.7,1,59,0.0169,0.0526,2018-09-25T02:15:00Z
531754,2018-09-24,2018,LAA,TEX,5,4,9,6,18,6,14,288,86.4,6,58,0.1034,0.4286,2018-09-25T02:07:00Z
531755,2018-09-25,2018,NYM,ATL,3,7,10,1,19,10,16,330,83.4,3,52,0.0577,0.0625,2018-09-25T23:10:00Z
531757,2018-09-25,2018,CWS,CLE,5,4,9,2,21,8,16,288,85.4,3,47,0.0638,0.125,2018-09-26T00:10:00Z
531758,2018-09-25,2018,MIN,DET,2,4,6,0,15,5,15,310,87.1,1,55,0.0182,0.0,2018-09-26T00:10:00Z
531759,2018-09-25,2018,TOR,HOU,1,4,5,2,14,4,14,260,82.7,3,54,0.0556,0.1429,2018-09-25T23:07:00Z
531760,2018-09-25,2018,CIN,KC,3,4,7,3,18,4,16,275,83.5,2,53,0.0377,0.1875,2018-09-25T22:40:00Z
531761,2018-09-25,2018,AZ,LAD,4,3,7,2,13,8,18,284,84.3,4,53,0.0755,0.1111,2018-09-26T01:40:00Z
531762,2018-09-25,2018,WSH,MIA,9,4,13,2,17,9,20,308,81.1,2,51,0.0392,0.1,2018-09-25T23:05:00Z
531763,2018-09-25,2018,STL,MIL,4,12,16,5,16,8,23,315,84.4,7,63,0.1111,0.2174,2018-09-26T00:15:00Z
531764,2018-09-25,2018,TB,NYY,2,9,11,3,22,9,15,325,84.2,3,46,0.0652,0.2,2018-09-25T23:10:00Z
531765,2018-09-25,2018,SEA,ATH,10,8,18,4,23,8,30,389,84.4,5,70,0.0714,0.1333,2018-09-26T02:10:00Z
531766,2018-09-25,2018,COL,PHI,10,3,13,1,16,9,23,287,85.1,1,58,0.0172,0.0435,2018-09-26T00:40:00Z
531767,2018-09-25,2018,CHC,PIT,0,6,6,1,19,9,15,295,84.5,1,49,0.0204,0.0667,2018-09-26T00:05:00Z
531768,2018-09-25,2018,SF,SD,5,4,9,1,23,6,21,364,79.9,3,67,0.0448,0.0476,2018-09-26T02:15:00Z
531769,2018-09-25,2018,LAA,TEX,4,1,5,1,12,6,11,264,83.7,1,49,0.0204,0.0909,2018-09-26T02:07:00Z
531756,2018-09-26,2018,BOS,BAL,19,3,22,7,16,6,30,323,85.2,8,63,0.127,0.2333,2018-09-25T23:10:00Z
531770,2018-09-26,2018,NYM,ATL,3,0,3,2,24,4,8,260,83.1,2,34,0.0588,0.25,2018-09-26T23:10:00Z
531771,2018-09-26,2018,BOS,BAL,3,10,13,0,20,10,16,359,80.4,1,52,0.0192,0.0,2018-09-26T23:10:00Z
531772,2018-09-26,2018,CWS,CLE,2,10,12,2,22,10,22,358,82.0,3,53,0.0566,0.0909,2018-09-27T00:10:00Z
531773,2018-09-26,2018,MIN,DET,11,4,15,3,18,12,22,343,80.0,3,53,0.0566,0.1364,2018-09-27T00:10:00Z
531774,2018-09-26,2018,TOR,HOU,3,1,4,2,19,6,8,243,78.5,1,37,0.027,0.25,2018-09-26T20:07:00Z
531775,2018-09-26,2018,CIN,KC,1,6,7,2,19,5,14,284,84.7,5,48,0.1042,0.1429,2018-09-26T22:40:00Z
531776,2018-09-26,2018,AZ,LAD,7,2,9,3,16,6,19,280,87.0,4,51,0.0784,0.1579,2018-09-27T01:40:00Z
531777,2018-09-26,2018,WSH,MIA,9,3,12,2,12,9,17,254,83.2,0,47,0.0,0.1176,2018-09-26T20:05:00Z
531778,2018-09-26,2018,STL,MIL,1,2,3,0,17,11,7,285,81.7,2,42,0.0476,0.0,2018-09-26T23:10:00Z
531779,2018-09-26,2018,TB,NYY,8,7,15,2,21,7,20,347,81.2,5,50,0.1,0.1,2018-09-26T23:10:00Z
531780,2018-09-26,2018,SEA,ATH,3,9,12,4,16,10,15,306,85.2,7,52,0.1346,0.2667,2018-09-27T02:10:00Z
531781,2018-09-26,2018,COL,PHI,14,0,14,4,22,6,20,282,84.8,5,47,0.1064,0.2,2018-09-27T00:40:00Z
531782,2018-09-26,2018,CHC,PIT,7,6,13,3,13,8,22,341,82.6,4,65,0.0615,0.1364,2018-09-27T00:05:00Z
531783,2018-09-26,2018,SF,SD,2,3,5,2,20,5,13,291,82.5,1,46,0.0217,0.1538,2018-09-27T02:15:00Z
531784,2018-09-26,2018,LAA,TEX,3,2,5,4,19,7,12,263,83.6,6,41,0.1463,0.3333,2018-09-27T02:07:00Z
531785,2018-09-27,2018,NYM,ATL,4,1,5,2,18,5,11,256,82.4,2,44,0.0455,0.1818,2018-09-27T23:10:00Z
531786,2018-09-27,2018,KC,CLE,2,1,3,1,14,4,18,304,82.4,0,62,0.0,0.0556,2018-09-28T00:15:00Z
531787,2018-09-27,2018,MIN,DET,9,3,12,0,16,11,20,360,84.7,1,54,0.0185,0.0,2018-09-28T00:10:00Z
531789,2018-09-27,2018,TB,NYY,1,12,13,5,22,5,15,290,83.5,4,46,0.087,0.3333,2018-09-27T17:10:00Z
531790,2018-09-27,2018,COL,PHI,5,3,8,5,18,5,17,302,82.9,5,51,0.098,0.2941,2018-09-27T19:10:00Z
531791,2018-09-27,2018,CHC,PIT,3,0,3,0,12,8,14,290,82.8,2,51,0.0392,0.0,2018-09-28T00:05:00Z
531792,2018-09-27,2018,SEA,TEX,0,2,2,0,17,4,10,264,80.5,0,47,0.0,0.0,2018-09-28T02:10:00Z
529615,2018-09-28,2018,MIN,CWS,2,1,3,0,20,9,9,266,82.3,1,38,0.0263,0.0,2018-04-14T18:10:00Z
531793,2018-09-28,2018,SD,AZ,3,2,5,2,33,14,18,435,81.8,3,68,0.0441,0.1111,2018-09-29T02:10:00Z
531794,2018-09-28,2018,PHI,ATL,2,10,12,2,27,7,23,346,83.0,5,49,0.102,0.087,2018-09-28T23:05:00Z
531795,2018-09-28,2018,MIN,CWS,12,4,16,2,17,9,21,306,81.6,2,56,0.0357,0.0952,2018-09-29T00:10:00Z
531796,2018-09-28,2018,KC,CLE,6,14,20,3,10,6,23,332,84.4,5,68,0.0735,0.1304,2018-09-29T00:15:00Z
531797,2018-09-28,2018,MIL,DET,6,5,11,4,19,3,18,308,81.0,4,47,0.0851,0.2222,2018-09-29T00:10:00Z
531798,2018-09-28,2018,BAL,HOU,1,2,3,1,12,5,11,261,82.7,0,50,0.0,0.0909,2018-09-28T23:05:00Z
531799,2018-09-28,2018,SF,LAD,1,3,4,2,16,4,15,300,83.3,4,48,0.0833,0.1333,2018-09-29T02:15:00Z
531800,2018-09-28,2018,NYM,MIA,1,8,9,0,14,10,18,338,84.9,2,58,0.0345,0.0,2018-09-28T23:10:00Z
531801,2018-09-28,2018,BOS,NYY,6,11,17,5,18,11,19,357,85.5,6,57,0.1053,0.2632,2018-09-28T23:10:00Z
531802,2018-09-28,2018,LAA,ATH,8,5,13,2,19,13,14,301,82.8,4,44,0.0909,0.1429,2018-09-29T02:07:00Z
531803,2018-09-28,2018,CIN,PIT,4,8,12,4,20,7,26,340,82.2,4,60,0.0667,0.1538,2018-09-28T22:40:00Z
531804,2018-09-28,2018,CHC,STL,8,4,12,1,11,6,17,270,80.6,2,58,0.0345,0.0588,2018-09-28T18:20:00Z
531805,2018-09-28,2018,SEA,TEX,12,6,18,1,20,12,23,367,86.0,4,53,0.0755,0.0435,2018-09-29T02:10:00Z
531806,2018-09-28,2018,TB,TOR,6,7,13,3,19,10,24,326,83.2,5,57,0.0877,0.125,2018-09-28T23:10:00Z
531807,2018-09-28,2018,COL,WSH,5,2,7,4,13,2,20,254,83.9,3,55,0.0545,0.2,2018-09-29T00:10:00Z
531788,2018-09-29,2018,BAL,HOU,2,5,7,3,13,9,15,291,82.6,2,53,0.0377,0.2,2018-09-27T23:05:00Z
531808,2018-09-29,2018,SD,AZ,4,5,9,2,10,9,14,285,82.4,4,56,0.0714,0.1429,2018-09-30T00:40:00Z
531809,2018-09-29,2018,PHI,ATL,3,0,3,0,20,12,7,256,80.3,0,36,0.0,0.0,2018-09-29T23:05:00Z
531810,2018-09-29,2018,MIN,CWS,8,3,11,0,17,10,18,332,82.9,3,52,0.0577,0.0,2018-09-29T23:10:00Z
531811,2018-09-29,2018,KC,CLE,9,4,13,2,18,7,26,310,82.4,2,58,0.0345,0.0769,2018-09-29T23:15:00Z
531812,2018-09-29,2018,MIL,DET,6,5,11,3,23,7,16,317,79.9,4,45,0.0889,0.1875,2018-09-29T23:10:00Z
531813,2018-09-29,2018,BAL,HOU,3,4,7,3,21,5,17,301,81.1,3,47,0.0638,0.1765,2018-09-29T20:05:00Z
531814,2018-09-29,2018,SF,LAD,6,10,16,2,15,8,27,324,85.3,7,64,0.1094,0.0741,2018-09-29T20:05:00Z
531815,2018-09-29,2018,NYM,MIA,1,0,1,0,27,10,16,401,81.7,2,59,0.0339,0.0,2018-09-29T23:10:00Z
531816,2018-09-29,2018,BOS,NYY,5,8,13,3,26,7,23,353,85.3,4,52,0.0769,0.1304,2018-09-29T17:05:00Z
531817,2018-09-29,2018,LAA,ATH,2,5,7,2,16,9,12,297,82.2,3,48,0.0625,0.1667,2018-09-30T01:07:00Z
531818,2018-09-29,2018,CIN,PIT,3,0,3,1,18,2,13,225,82.9,1,44,0.0227,0.0769,2018-09-29T20:10:00Z
531819,2018-09-29,2018,CHC,STL,1,2,3,0,17,2,8,238,81.7,1,43,0.0233,0.0,2018-09-29T17:05:00Z
531820,2018-09-29,2018,SEA,TEX,4,1,5,0,18,1,19,237,83.7,1,50,0.02,0.0,2018-09-30T01:10:00Z
531821,2018-09-29,2018,TB,TOR,4,3,7,4,22,8,14,267,83.1,5,39,0.1282,0.2857,2018-09-29T22:10:00Z
531822,2018-09-29,2018,COL,WSH,2,12,14,4,16,8,23,329,84.0,5,61,0.082,0.1739,2018-09-30T00:10:00Z
531823,2018-09-30,2018,SD,AZ,4,3,7,3,24,7,17,313,80.8,3,49,0.0612,0.1765,2018-09-30T19:10:00Z
531824,2018-09-30,2018,PHI,ATL,3,1,4,1,27,8,10,283,81.8,1,35,0.0286,0.1,2018-09-30T19:05:00Z
531825,2018-09-30,2018,MIN,CWS,5,4,9,2,18,5,14,271,84.2,3,47,0.0638,0.1429,2018-09-30T19:10:00Z
531826,2018-09-30,2018,KC,CLE,1,2,3,1,16,6,11,275,84.2,4,49,0.0816,0.0909,2018-09-30T19:15:00Z
531827,2018-09-30,2018,MIL,DET,11,0,11,2,19,5,19,311,84.6,4,51,0.0784,0.1053,2018-09-30T19:10:00Z
531828,2018-09-30,2018,BAL,HOU,4,0,4,0,15,3,9,213,84.1,0,42,0.0,0.0,2018-09-30T19:05:00Z
531829,2018-09-30,2018,SF,LAD,0,15,15,3,17,5,18,295,86.5,4,53,0.0755,0.1667,2018-09-30T19:05:00Z
531830,2018-09-30,2018,NYM,MIA,1,0,1,0,17,2,9,208,81.3,0,41,0.0,0.0,2018-09-30T19:10:00Z
531831,2018-09-30,2018,BOS,NYY,10,2,12,3,26,8,17,332,82.8,3,41,0.0732,0.1765,2018-09-30T19:05:00Z
531832,2018-09-30,2018,LAA,ATH,5,4,9,4,22,3,12,273,85.4,3,41,0.0732,0.3333,2018-09-30T19:07:00Z
531833,2018-09-30,2018,CIN,PIT,5,6,11,4,21,8,15,293,83.9,6,52,0.1154,0.2667,2018-09-30T19:10:00Z
531834,2018-09-30,2018,CHC,STL,10,5,15,1,18,11,23,354,84.2,7,54,0.1296,0.0435,2018-09-30T19:20:00Z
531835,2018-09-30,2018,SEA,TEX,3,1,4,1,15,1,11,214,83.8,3,45,0.0667,0.0909,2018-09-30T19:10:00Z
531836,2018-09-30,2018,TB,TOR,9,4,13,0,11,9,19,287,83.1,3,57,0.0526,0.0,2018-09-30T19:10:00Z
531837,2018-09-30,2018,COL,WSH,12,0,12,5,13,8,18,272,87.0,4,52,0.0769,0.2778,2018-09-30T19:10:00Z
570334,2018-10-01,2018,CHC,MIL,1,3,4,1,14,3,15,262,87.9,1,50,0.02,0.0667,2018-10-01T17:05:00Z
570335,2018-10-01,2018,LAD,COL,5,2,7,4,16,6,13,272,84.3,3,47,0.0638,0.3077,2018-10-01T20:09:00Z
566083,2019-03-20,2019,ATH,SEA,7,9,16,5,18,9,16,298,,0,50,0.0,0.3125,2019-03-20T09:35:00Z
566084,2019-03-21,2019,ATH,SEA,4,5,9,2,19,11,19,391,,0,71,0.0,0.1053,2019-03-21T09:35:00Z
565220,2019-03-28,2019,CIN,PIT,5,3,8,3,19,10,11,282,83.2,1,44,0.0227,0.2727,2019-03-28T20:10:00Z
565702,2019-03-28,2019,KC,CWS,5,3,8,0,12,7,9,292,83.7,2,51,0.0392,0.0,2019-03-28T20:15:00Z
565799,2019-03-28,2019,LAD,AZ,12,5,17,10,13,3,21,269,85.3,9,58,0.1552,0.4762,2019-03-28T20:10:00Z
565895,2019-03-28,2019,WSH,NYM,0,2,2,1,26,4,10,274,83.2,1,36,0.0278,0.1,2019-03-28T17:05:00Z
